"";"CODIGO_UNIDADE_ORCAMENTARIA";"UNIDADE ORCAMENTARIA";"GRUPO DE DESPESA";"Ano";"Valor"
"1347";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2002;408,76
"1348";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2003;442,4
"1349";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2004;638,49
"1350";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2005;628,95
"1351";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2006;726,42
"1352";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2007;671,77
"1353";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2008;624,95
"1354";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2009;847,39
"1355";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2010;974,78
"1356";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2011;993,36
"1357";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2012;1049,54
"1358";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2013;1319,6
"1359";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2014;1594,87
"1360";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2015;1466,1
"1361";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2016;1488,5
"1362";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2017;1906
"1363";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2018;2067,02
"1364";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2019;2332,13
"1365";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2020;2249,94
"1366";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2021;2670,8
"1367";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2022;3345,13
"1368";52911;"Fundo Aeronautico";"Outras Despesas Correntes";2023;983
"1369";52911;"Fundo Aeronautico";"Investimentos";2000;602,88
"1370";52911;"Fundo Aeronautico";"Investimentos";2001;375,56
"1371";52911;"Fundo Aeronautico";"Investimentos";2002;378,56
"1372";52911;"Fundo Aeronautico";"Investimentos";2003;243,27
"1373";52911;"Fundo Aeronautico";"Investimentos";2004;360,89
"1374";52911;"Fundo Aeronautico";"Investimentos";2005;373,84
"1375";52911;"Fundo Aeronautico";"Investimentos";2006;471,51
"1376";52911;"Fundo Aeronautico";"Investimentos";2007;582,74
"1377";52911;"Fundo Aeronautico";"Investimentos";2008;825,67
"1378";52911;"Fundo Aeronautico";"Investimentos";2009;695,4
"1379";52911;"Fundo Aeronautico";"Investimentos";2010;1008,43
"1380";52911;"Fundo Aeronautico";"Investimentos";2011;820,87
"1381";52911;"Fundo Aeronautico";"Investimentos";2012;552,59
"1382";52911;"Fundo Aeronautico";"Investimentos";2013;646,62
"1383";52911;"Fundo Aeronautico";"Investimentos";2014;801,66
"1384";52911;"Fundo Aeronautico";"Investimentos";2015;730,9
"1385";52911;"Fundo Aeronautico";"Investimentos";2016;880,3
"1386";52911;"Fundo Aeronautico";"Investimentos";2017;893,1
"1387";52911;"Fundo Aeronautico";"Investimentos";2018;929,62
"1388";52911;"Fundo Aeronautico";"Investimentos";2019;767,05
"1389";52911;"Fundo Aeronautico";"Investimentos";2020;940,12
"1390";52911;"Fundo Aeronautico";"Investimentos";2021;822
"1391";52911;"Fundo Aeronautico";"Investimentos";2022;1277,92
"1392";52911;"Fundo Aeronautico";"Investimentos";2023;145,65
"1393";52911;"Fundo Aeronautico";"Inversões Financeiras";2000;0
"1394";52911;"Fundo Aeronautico";"Inversões Financeiras";2001;0
"1395";52911;"Fundo Aeronautico";"Inversões Financeiras";2002;0
"1396";52911;"Fundo Aeronautico";"Inversões Financeiras";2003;0,66
"1397";52911;"Fundo Aeronautico";"Inversões Financeiras";2004;0,04
"1398";52911;"Fundo Aeronautico";"Inversões Financeiras";2005;1,1
"1399";52911;"Fundo Aeronautico";"Inversões Financeiras";2006;1,48
"1400";52911;"Fundo Aeronautico";"Inversões Financeiras";2007;2,24
"1401";52911;"Fundo Aeronautico";"Inversões Financeiras";2008;3
"1402";52911;"Fundo Aeronautico";"Inversões Financeiras";2009;2,94
"1403";52911;"Fundo Aeronautico";"Inversões Financeiras";2010;2,73
"1404";52911;"Fundo Aeronautico";"Inversões Financeiras";2011;3,59
"1405";52911;"Fundo Aeronautico";"Inversões Financeiras";2012;3,69
"1406";52911;"Fundo Aeronautico";"Inversões Financeiras";2013;2,87
"1407";52911;"Fundo Aeronautico";"Inversões Financeiras";2014;3,51
"1408";52911;"Fundo Aeronautico";"Inversões Financeiras";2015;5,3
"1409";52911;"Fundo Aeronautico";"Inversões Financeiras";2016;3,2
"1410";52911;"Fundo Aeronautico";"Inversões Financeiras";2017;5
"1411";52911;"Fundo Aeronautico";"Inversões Financeiras";2018;5,04
"1412";52911;"Fundo Aeronautico";"Inversões Financeiras";2019;4,76
"1413";52911;"Fundo Aeronautico";"Inversões Financeiras";2020;4,59
"1414";52911;"Fundo Aeronautico";"Inversões Financeiras";2021;4,8
"1415";52911;"Fundo Aeronautico";"Inversões Financeiras";2022;4,28
"1416";52911;"Fundo Aeronautico";"Inversões Financeiras";2023;1,86
"1417";52921;"Fundo do Exercito";"Outras Despesas Correntes";2000;223,77
"1418";52921;"Fundo do Exercito";"Outras Despesas Correntes";2001;238,16
"1419";52921;"Fundo do Exercito";"Outras Despesas Correntes";2002;306,99
"1420";52921;"Fundo do Exercito";"Outras Despesas Correntes";2003;296,47
"1421";52921;"Fundo do Exercito";"Outras Despesas Correntes";2004;360,65
"1422";52921;"Fundo do Exercito";"Outras Despesas Correntes";2005;416,73
"1423";52921;"Fundo do Exercito";"Outras Despesas Correntes";2006;503,48
"1424";52921;"Fundo do Exercito";"Outras Despesas Correntes";2007;524,46
"1425";52921;"Fundo do Exercito";"Outras Despesas Correntes";2008;612,91
"1426";52921;"Fundo do Exercito";"Outras Despesas Correntes";2009;733,68
"1427";52921;"Fundo do Exercito";"Outras Despesas Correntes";2010;763,87
"1428";52921;"Fundo do Exercito";"Outras Despesas Correntes";2011;824,72
"1429";52921;"Fundo do Exercito";"Outras Despesas Correntes";2012;904,03
"1430";52921;"Fundo do Exercito";"Outras Despesas Correntes";2013;934,61
"1431";52921;"Fundo do Exercito";"Outras Despesas Correntes";2014;992,38
"1432";52921;"Fundo do Exercito";"Outras Despesas Correntes";2015;1158,1
"1433";52921;"Fundo do Exercito";"Outras Despesas Correntes";2016;1051,5
"1434";52921;"Fundo do Exercito";"Outras Despesas Correntes";2017;1188,3
"1435";52921;"Fundo do Exercito";"Outras Despesas Correntes";2018;1568,66
"1436";52921;"Fundo do Exercito";"Outras Despesas Correntes";2019;2577,4
"1437";52921;"Fundo do Exercito";"Outras Despesas Correntes";2020;2120,1
"1438";52921;"Fundo do Exercito";"Outras Despesas Correntes";2021;2176,9
"1439";52921;"Fundo do Exercito";"Outras Despesas Correntes";2022;2352,91
"1440";52921;"Fundo do Exercito";"Outras Despesas Correntes";2023;848,71
"1441";52921;"Fundo do Exercito";"Investimentos";2000;33,77
"1442";52921;"Fundo do Exercito";"Investimentos";2001;46,6
"1443";52921;"Fundo do Exercito";"Investimentos";2002;40,63
"1444";52921;"Fundo do Exercito";"Investimentos";2003;26,24
"1445";52921;"Fundo do Exercito";"Investimentos";2004;65,34
"1446";52921;"Fundo do Exercito";"Investimentos";2005;45,62
"1447";52921;"Fundo do Exercito";"Investimentos";2006;42,43
"1448";52921;"Fundo do Exercito";"Investimentos";2007;48,75
"1449";52921;"Fundo do Exercito";"Investimentos";2008;48,85
"1450";52921;"Fundo do Exercito";"Investimentos";2009;51,11
"1451";52921;"Fundo do Exercito";"Investimentos";2010;63,2
"1452";52921;"Fundo do Exercito";"Investimentos";2011;99,88
"1453";52921;"Fundo do Exercito";"Investimentos";2012;138,54
"1454";52921;"Fundo do Exercito";"Investimentos";2013;145,64
"1455";52921;"Fundo do Exercito";"Investimentos";2014;128,66
"1456";52921;"Fundo do Exercito";"Investimentos";2015;82
"1457";52921;"Fundo do Exercito";"Investimentos";2016;51,9
"1458";52921;"Fundo do Exercito";"Investimentos";2017;111,7
"1459";52921;"Fundo do Exercito";"Investimentos";2018;162,26
"1460";52921;"Fundo do Exercito";"Investimentos";2019;154,56
"1461";52921;"Fundo do Exercito";"Investimentos";2020;162,66
"1462";52921;"Fundo do Exercito";"Investimentos";2021;131,2
"1463";52921;"Fundo do Exercito";"Investimentos";2022;152,87
"1464";52921;"Fundo do Exercito";"Investimentos";2023;54,02
"1465";52921;"Fundo do Exercito";"Inversões Financeiras";2000;0
"1466";52921;"Fundo do Exercito";"Inversões Financeiras";2001;0
"1467";52921;"Fundo do Exercito";"Inversões Financeiras";2002;0
"1468";52921;"Fundo do Exercito";"Inversões Financeiras";2003;0
"1469";52921;"Fundo do Exercito";"Inversões Financeiras";2004;0
"1470";52921;"Fundo do Exercito";"Inversões Financeiras";2005;0
"1471";52921;"Fundo do Exercito";"Inversões Financeiras";2006;0
"1472";52921;"Fundo do Exercito";"Inversões Financeiras";2007;0
"1473";52921;"Fundo do Exercito";"Inversões Financeiras";2008;0
"1474";52921;"Fundo do Exercito";"Inversões Financeiras";2009;0
"1475";52921;"Fundo do Exercito";"Inversões Financeiras";2010;0
"1476";52921;"Fundo do Exercito";"Inversões Financeiras";2011;0
"1477";52921;"Fundo do Exercito";"Inversões Financeiras";2012;0,14
"1478";52921;"Fundo do Exercito";"Inversões Financeiras";2013;0
"1479";52921;"Fundo do Exercito";"Inversões Financeiras";2014;0
"1480";52921;"Fundo do Exercito";"Inversões Financeiras";2015;0
"1481";52921;"Fundo do Exercito";"Inversões Financeiras";2016;0
"1482";52921;"Fundo do Exercito";"Inversões Financeiras";2017;0
"1483";52921;"Fundo do Exercito";"Inversões Financeiras";2018;0
"1484";52921;"Fundo do Exercito";"Inversões Financeiras";2019;0
"1485";52921;"Fundo do Exercito";"Inversões Financeiras";2020;0
"1486";52921;"Fundo do Exercito";"Inversões Financeiras";2021;0
"1487";52921;"Fundo do Exercito";"Inversões Financeiras";2022;0
"1488";52921;"Fundo do Exercito";"Inversões Financeiras";2023;0
"1489";52931;"Fundo Naval";"Outras Despesas Correntes";2000;356,29
"1490";52931;"Fundo Naval";"Outras Despesas Correntes";2001;415,59
"1491";52931;"Fundo Naval";"Outras Despesas Correntes";2002;266,17
"1492";52931;"Fundo Naval";"Outras Despesas Correntes";2003;202,04
"1493";52931;"Fundo Naval";"Outras Despesas Correntes";2004;320,46
"1494";52931;"Fundo Naval";"Outras Despesas Correntes";2005;280,93
"1495";52931;"Fundo Naval";"Outras Despesas Correntes";2006;326,82
"1496";52931;"Fundo Naval";"Outras Despesas Correntes";2007;321,25
"1497";52931;"Fundo Naval";"Outras Despesas Correntes";2008;246,8
"1498";52931;"Fundo Naval";"Outras Despesas Correntes";2009;291,79
"1499";52931;"Fundo Naval";"Outras Despesas Correntes";2010;306,06
"1500";52931;"Fundo Naval";"Outras Despesas Correntes";2011;255,68
"1501";52931;"Fundo Naval";"Outras Despesas Correntes";2012;354,78
"1502";52931;"Fundo Naval";"Outras Despesas Correntes";2013;458,21
"1503";52931;"Fundo Naval";"Outras Despesas Correntes";2014;451,6
"1504";52931;"Fundo Naval";"Outras Despesas Correntes";2015;514
"1505";52931;"Fundo Naval";"Outras Despesas Correntes";2016;693,5
"1506";52931;"Fundo Naval";"Outras Despesas Correntes";2017;738,6
"1507";52931;"Fundo Naval";"Outras Despesas Correntes";2018;458,77
"1508";52931;"Fundo Naval";"Outras Despesas Correntes";2019;1143,22
"1509";52931;"Fundo Naval";"Outras Despesas Correntes";2020;1072,01
"1510";52931;"Fundo Naval";"Outras Despesas Correntes";2021;1409,1
"1511";52931;"Fundo Naval";"Outras Despesas Correntes";2022;1534,97
"1512";52931;"Fundo Naval";"Outras Despesas Correntes";2023;461,84
"1513";52931;"Fundo Naval";"Investimentos";2000;90,98
"1514";52931;"Fundo Naval";"Investimentos";2001;126,53
"1515";52931;"Fundo Naval";"Investimentos";2002;22,9
"1516";52931;"Fundo Naval";"Investimentos";2003;24,15
"1517";52931;"Fundo Naval";"Investimentos";2004;48,96
"1518";52931;"Fundo Naval";"Investimentos";2005;28,41
"1519";52931;"Fundo Naval";"Investimentos";2006;23,53
"1520";52931;"Fundo Naval";"Investimentos";2007;132,73
"1521";52931;"Fundo Naval";"Investimentos";2008;62,37
"1522";52931;"Fundo Naval";"Investimentos";2009;57,25
"1523";52931;"Fundo Naval";"Investimentos";2010;83,67
"1524";52931;"Fundo Naval";"Investimentos";2011;48,69
"1525";52931;"Fundo Naval";"Investimentos";2012;64,9
"1526";52931;"Fundo Naval";"Investimentos";2013;48,72
"1527";52931;"Fundo Naval";"Investimentos";2014;70,96
"1528";52931;"Fundo Naval";"Investimentos";2015;93,5
"1529";52931;"Fundo Naval";"Investimentos";2016;39,3
"1530";52931;"Fundo Naval";"Investimentos";2017;46,9
"1531";52931;"Fundo Naval";"Investimentos";2018;176,32
"1532";52931;"Fundo Naval";"Investimentos";2019;134,2
"1533";52931;"Fundo Naval";"Investimentos";2020;99,56
"1534";52931;"Fundo Naval";"Investimentos";2021;161,9
"1535";52931;"Fundo Naval";"Investimentos";2022;109,82
"1536";52931;"Fundo Naval";"Investimentos";2023;17,59
"1537";52931;"Fundo Naval";"Inversões Financeiras";2000;0,01
"1538";52931;"Fundo Naval";"Inversões Financeiras";2001;0,33
"1539";52931;"Fundo Naval";"Inversões Financeiras";2002;0
"1540";52931;"Fundo Naval";"Inversões Financeiras";2003;0
"1541";52931;"Fundo Naval";"Inversões Financeiras";2004;0
"1542";52931;"Fundo Naval";"Inversões Financeiras";2005;0
"1543";52931;"Fundo Naval";"Inversões Financeiras";2006;0
"1544";52931;"Fundo Naval";"Inversões Financeiras";2007;0
"1545";52931;"Fundo Naval";"Inversões Financeiras";2008;0
"1546";52931;"Fundo Naval";"Inversões Financeiras";2009;1,1
"1547";52931;"Fundo Naval";"Inversões Financeiras";2010;0,8
"1548";52931;"Fundo Naval";"Inversões Financeiras";2011;0
"1549";52931;"Fundo Naval";"Inversões Financeiras";2012;15
"1550";52931;"Fundo Naval";"Inversões Financeiras";2013;0
"1551";52931;"Fundo Naval";"Inversões Financeiras";2014;0
"1552";52931;"Fundo Naval";"Inversões Financeiras";2015;0
"1553";52931;"Fundo Naval";"Inversões Financeiras";2016;0
"1554";52931;"Fundo Naval";"Inversões Financeiras";2017;0
"1555";52931;"Fundo Naval";"Inversões Financeiras";2018;0
"1556";52931;"Fundo Naval";"Inversões Financeiras";2019;0
"1557";52931;"Fundo Naval";"Inversões Financeiras";2020;0
"1558";52931;"Fundo Naval";"Inversões Financeiras";2021;0
"1559";52931;"Fundo Naval";"Inversões Financeiras";2022;0
"1560";52931;"Fundo Naval";"Inversões Financeiras";2023;0
"1561";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2000;24,81
"1562";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2001;31,2
"1563";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2002;20,33
"1564";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2003;22,3
"1565";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2004;36,69
"1566";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2005;43,15
"1567";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2006;52
"1568";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2007;71,67
"1569";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2008;67,27
"1570";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2009;75,98
"1571";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2010;83,4
"1572";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2011;74,53
"1573";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2012;109,36
"1574";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2013;80,42
"1575";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2014;138,41
"1576";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2015;94,4
"1577";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2016;77,1
"1578";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2017;75,1
"1579";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2018;59,1
"1580";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2019;62,03
"1581";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2020;55,27
"1582";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2021;58,6
"1583";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2022;57,87
"1584";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Outras Despesas Correntes";2023;7,02
"1585";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2000;2,5
"1586";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2001;2,23
"1587";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2002;1,86
"1588";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2003;1,33
"1589";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2004;3,01
"1590";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2005;4,78
"1591";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2006;3,18
"1592";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2007;6,42
"1593";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2008;4,01
"1594";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2009;4,89
"1595";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2010;12,57
"1596";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2011;6,59
"1597";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2012;14,62
"1598";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2013;4,96
"1599";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2014;1,83
"1600";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2015;1
"1601";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2016;1,3
"1602";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2017;1,2
"1603";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2018;1
"1604";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2019;1,26
"1605";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2020;4,18
"1606";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2021;4,1
"1607";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2022;2,67
"1608";52932;"Fundo de Desenvolvimento do Ensino Profissional Maritimo";"Investimentos";2023;0,33
