"";"ano";"cod_municipio";"rd";"nm_municipio";"gre";"cod_escola";"nm_escola";"tp_escola";"p_em";"nota_lp";"nota_mt";"nota_saep";"idepe_2015";"tdi_3em";"TP_LOCALIZACAO";"IN_INTERNET";"IN_NOTURNO";"IN_EJA";"QT_MAT_BAS";"QT_MAT_BAS_FEM";"QT_MAT_BAS_MASC";"QT_MAT_BAS_BRANCA";"tratamento";"idepe_2014"
"1";2015;2601102;"Sertão do Araripe";"Araripina";"Sertão do Araripe";26000024;"ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ GONZAGA DUARTE";"SEMI_INTEGRAL";1;5,03;4,83;4,93;4,93;10,8;"Urbana";1;1;1;662;390;272;76;1;3,26
"2";2015;2601102;"Sertão do Araripe";"Araripina";"Sertão do Araripe";26000261;"ESCOLA DA INDEPENDENCIA";"REGULAR";0,84;4,57;4,29;4,43;3,72;50;"Urbana";1;1;1;1230;642;588;90;0;3,87
"3";2015;2601102;"Sertão do Araripe";"Araripina";"Sertão do Araripe";26000636;"ESCOLA MANOEL RIBEIRO DAMASCENO";"REGULAR";0,85;4,46;4,27;4,37;3,7;23,3;"Urbana";1;1;0;649;328;321;76;0;4,2
"4";2015;2601102;"Sertão do Araripe";"Araripina";"Sertão do Araripe";26000741;"ESCOLA PADRE LUIZ GONZAGA";"REGULAR";0,79;4,6;4,16;4,38;3,47;47,4;"Urbana";1;1;1;1473;887;586;105;0;3,44
"5";2015;2601102;"Sertão do Araripe";"Araripina";"Sertão do Araripe";26000792;"ESCOLA PROFESSOR MANOEL BONIFACIO COSTA";"REGULAR";0,72;4,54;4,49;4,52;3,26;31,1;"Urbana";1;1;1;721;380;341;89;0;3,77
"6";2015;2601102;"Sertão do Araripe";"Araripina";"Sertão do Araripe";26001225;"ESCOLA SAO JOAO BATISTA - ARARIPINA";"REGULAR";0,91;4,37;4,06;4,22;3,83;3,8;"Urbana";1;1;1;416;231;185;26;1;3,21
"7";2015;2601102;"Sertão do Araripe";"Araripina";"Sertão do Araripe";26001594;"ESCOLA MOISES BOM DE OLIVEIRA";"REGULAR";0,88;4,15;4,29;4,22;3,71;39;"Urbana";0;1;0;565;300;265;68;0;3,72
"8";2015;2601102;"Sertão do Araripe";"Araripina";"Sertão do Araripe";26001624;"ESCOLA ANIZIO RODRIGUES COELHO";"REGULAR";0,91;3,97;4,38;4,17;3,78;25;"Urbana";1;1;1;777;410;367;150;0;4,25
"9";2015;2601102;"Sertão do Araripe";"Araripina";"Sertão do Araripe";26001896;"ESCOLA VITALINA MARIA DE JESUS";"REGULAR";0,84;4,33;4,1;4,22;3,53;62,2;"Urbana";1;1;0;362;203;159;84;0;3,44
"10";2015;2602001;"Sertão do Araripe";"Bodocó";"Sertão do Araripe";26001900;"ESCOLA JOAO CARLOS LOCIO DE ALMEIDA";"REGULAR";0,97;4,39;4,16;4,28;4,15;9,9;"Urbana";1;1;1;1281;677;604;97;0;4,77
"11";2015;2602001;"Sertão do Araripe";"Bodocó";"Sertão do Araripe";26001942;"ESCOLA DE REFERENCIA EM ENSINO MEDIO ARTUR BARROS CAVALCANTI";"SEMI_INTEGRAL";0,78;5,19;5,41;5,3;4,14;11,1;"Urbana";1;1;0;419;249;170;53;0;5,88
"12";2015;2605301;"Sertão do Araripe";"Exu";"Sertão do Araripe";26003066;"ESCOLA DE REFERENCIA EM ENSINO MEDIO BARAO DE EXU";"SEMI_INTEGRAL";0,96;4,66;4,92;4,79;4,59;6,1;"Urbana";1;0;0;449;264;185;99;0;4,83
"13";2015;2605301;"Sertão do Araripe";"Exu";"Sertão do Araripe";26003082;"ESCOLA PADRE MEDEIROS";"REGULAR";0,97;3,99;3,8;3,89;3,78;54,5;"Urbana";1;1;1;703;373;330;112;0;3,88
"14";2015;2605301;"Sertão do Araripe";"Exu";"Sertão do Araripe";26003210;"ESCOLA SAO VICENTE DE PAULA - EXU";"REGULAR";0,81;4,16;3,67;3,92;3,18;71,3;"Urbana";1;1;1;1396;690;706;191;1;3,07
"15";2015;2605301;"Sertão do Araripe";"Exu";"Sertão do Araripe";26003821;"ESCOLA NELSON ARAUJO";"REGULAR";0,93;4,11;3,96;4,03;3,75;31,7;"Urbana";1;1;1;566;311;255;86;0;3,63
"16";2015;2606309;"Sertão do Araripe";"Granito";"Sertão do Araripe";26004453;"ESCOLA NOSSA SENHORA DO BOM CONSELHO";"REGULAR";0,85;4,74;4,72;4,73;4,02;24,2;"Urbana";1;1;0;354;178;176;7;0;3,57
"17";2015;2607307;"Sertão do Araripe";"Ipubi";"Sertão do Araripe";26004518;"ESCOLA DE REFERENCIA EM ENSINO MEDIO ARAO PEIXOTO DE ALENCAR";"INTEGRAL";0,9;5,6;6,22;5,91;5,3;28,4;"Urbana";1;1;1;420;222;198;9;0;5,44
"18";2015;2607307;"Sertão do Araripe";"Ipubi";"Sertão do Araripe";26004593;"ESCOLA JOAQUIM EUGENIO SILVA";"REGULAR";0,96;3,91;3,71;3,81;3,67;39,2;"Urbana";1;1;0;1306;776;530;31;0;3,8
"19";2015;2609907;"Sertão do Araripe";"Ouricuri";"Sertão do Araripe";26005107;"ESCOLA DE REFERENCIA EM ENSINO MEDIO SAO SEBASTIAO - OURICURI";"SEMI_INTEGRAL";0,9;3,83;3,69;3,76;3,39;51,8;"Urbana";1;1;1;667;385;282;67;0;3,5
"20";2015;2609907;"Sertão do Araripe";"Ouricuri";"Sertão do Araripe";26005115;"ESCOLA DE REFERENCIA EM ENSINO MEDIO FERNANDO BEZERRA";"INTEGRAL";0,84;4,75;4,68;4,71;3,96;10,8;"Urbana";1;1;1;538;319;219;39;0;4,59
"21";2015;2609907;"Sertão do Araripe";"Ouricuri";"Sertão do Araripe";26005468;"ESCOLA NOSSA SENHORA DE FATIMA - OURICURI";"REGULAR";0,98;5,05;5,33;5,19;5,09;61,1;"Urbana";1;1;1;374;210;164;14;0;3,55
"22";2015;2609907;"Sertão do Araripe";"Ouricuri";"Sertão do Araripe";26006138;"ESCOLA DOM IDILIO JOSE SOARES";"REGULAR";0,8;3,81;3,74;3,78;3,01;37,5;"Urbana";1;1;1;2070;1191;879;158;1;3,01
"23";2015;2609907;"Sertão do Araripe";"Ouricuri";"Sertão do Araripe";26006499;"ESCOLA PROFESSOR TELESFORO SIQUEIRA";"REGULAR";0,96;3,8;3,57;3,69;3,52;44,7;"Urbana";1;1;0;1121;602;519;61;0;3,41
"24";2015;2614303;"Sertão do Araripe";"Moreilândia";"Sertão do Araripe";26008181;"ESCOLA DE REFERENCIA EM ENSINO MEDIO PRESIDENTE MEDICI";"SEMI_INTEGRAL";0,95;4,87;5,11;4,99;4,72;13,8;"Urbana";1;1;1;399;210;189;119;0;3,84
"25";2015;2614303;"Sertão do Araripe";"Moreilândia";"Sertão do Araripe";26008505;"ESCOLA MARIA LUIZA DE BRITO FERREIRA";"REGULAR";0,84;3,99;4,43;4,21;3,55;25;"Urbana";1;1;0;330;163;167;87;0;4,45
"26";2015;2615607;"Sertão do Araripe";"Trindade";"Sertão do Araripe";26008530;"ESCOLA DE REFERENCIA EM ENSINO MEDIO GOVERNADOR MUNIZ FALCAO";"SEMI_INTEGRAL";0,96;4,98;4,8;4,89;4,7;11,9;"Urbana";0;1;1;635;366;269;36;0;4,62
"27";2015;2615607;"Sertão do Araripe";"Trindade";"Sertão do Araripe";26008548;"ESCOLA HORTENCIO PEREIRA LIMA";"REGULAR";0,79;4,24;3,73;3,99;3,15;35,5;"Urbana";1;1;0;1006;615;391;95;1;3,29
"28";2015;2615607;"Sertão do Araripe";"Trindade";"Sertão do Araripe";26008882;"ESCOLA PROFESSORA ANTONIA MARINHO APOLINARIO";"REGULAR";0,85;3,8;3,68;3,74;3,19;37,6;"Urbana";1;1;1;986;542;444;92;1;3,35
"29";2015;2604304;"Sertão Central";"Cedro";"Sertão Central";26009315;"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MANOEL JOAQUIM LEITE";"SEMI_INTEGRAL";0,91;4,75;4,39;4,57;4,16;7,5;"Urbana";1;1;1;237;121;116;22;0;4,18
"30";2015;2604304;"Sertão Central";"Cedro";"Sertão Central";26009323;"ESCOLA VALDICLEWTSON DA SILVA MENEZES";"REGULAR";0,83;3,72;3,71;3,71;3,08;26,1;"Urbana";1;1;1;364;203;161;43;1;2,82
"31";2015;2609303;"Sertão Central";"Mirandiba";"Sertão Central";26009390;"ESCOLA DE REFERENCIA EM ENSINO MEDIO FRANCISCO PIRES";"SEMI_INTEGRAL";0,85;4,63;4,15;4,39;3,74;12,5;"Urbana";1;0;0;267;149;118;18;0;4,08
"32";2015;2609303;"Sertão Central";"Mirandiba";"Sertão Central";26009617;"ESCOLA FRANCISCO ALVES DE CARVALHO";"REGULAR";1;3,94;4,09;4,02;4,02;37,5;"Urbana";1;0;0;351;179;172;20;0;3,95
"33";2015;2609303;"Sertão Central";"Mirandiba";"Sertão Central";26010100;"ESCOLA ANDRE NUNES";"REGULAR";0,83;3,42;3,58;3,5;2,89;47,7;"Urbana";1;1;1;749;360;389;40;1;3,23
"34";2015;2610400;"Sertão Central";"Parnamirim";"Sertão Central";26010151;"ESCOLA DE REFERENCIA EM ENSINO MEDIO ODORICO MELO";"INTEGRAL";0,94;4,72;5,31;5,01;4,72;7,1;"Urbana";1;0;0;317;175;142;95;0;4,94
"35";2015;2610400;"Sertão Central";"Parnamirim";"Sertão Central";26010348;"ESCOLA RAIMUNDO BATISTA ANGELIM";"REGULAR";0,91;3,5;3,9;3,7;3,35;36,5;"Urbana";1;1;0;762;418;344;137;1;2,8
"36";2015;2612208;"Sertão Central";"Salgueiro";"Sertão Central";26011050;"ESCOLA ANTONIO VIEIRA DE BARROS";"REGULAR";0,81;4,04;4;4,02;3,25;65,9;"Urbana";1;1;1;518;251;267;40;0;3,43
"37";2015;2612208;"Sertão Central";"Salgueiro";"Sertão Central";26011069;"ESCOLA DE REFERENCIA EM ENSINO MEDIO AURA SAMPAIO PARENTE MUNIZ";"INTEGRAL";0,98;6,02;6,21;6,11;6;6,5;"Urbana";1;0;0;521;298;223;60;0;5,6
"38";2015;2612208;"Sertão Central";"Salgueiro";"Sertão Central";26011344;"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR URBANO GOMES DE SA";"SEMI_INTEGRAL";0,91;5,11;4,52;4,81;4,36;10,4;"Urbana";1;0;0;360;192;168;32;0;4,7
"39";2015;2612208;"Sertão Central";"Salgueiro";"Sertão Central";26011352;"ESC0LA PROFESSORA MAURINA RODRIGUES DOS SANTOS";"REGULAR";0,84;4,65;3,75;4,2;3,54;31,1;"Urbana";1;1;0;554;269;285;102;0;3,41
"40";2015;2612208;"Sertão Central";"Salgueiro";"Sertão Central";26011611;"ESCOLA CARLOS PENA FILHO";"REGULAR";0,72;4,14;4,11;4,13;2,98;62,7;"Urbana";1;1;0;1092;565;527;136;1;3,38
"41";2015;2612208;"Sertão Central";"Salgueiro";"Sertão Central";26011654;"ESCOLA JOSE VITORINO DE BARROS";"REGULAR";0,96;3,96;4,11;4,03;3,88;71;"Urbana";1;1;0;297;158;139;42;0;3,7
"42";2015;2612208;"Sertão Central";"Salgueiro";"Sertão Central";26012081;"ESCOLA AGRICOLA DE UMAS";"REGULAR";0,87;4,98;4,64;4,81;4,19;9,7;"Rural";1;1;1;314;173;141;66;0;4,11
"43";2015;2613503;"Sertão Central";"São José do Belmonte";"Sertão Central";26012359;"ESCOLA DE REFERENCIA EM ENSINO MEDIO DR WALMY CAMPOS BEZERRA";"INTEGRAL";0,95;5,65;5,98;5,82;5,5;5;"Urbana";1;0;0;445;272;173;60;0;5,52
"44";2015;2613503;"Sertão Central";"São José do Belmonte";"Sertão Central";26013185;"ESCOLA PROFESSOR MANOEL DE QUEIROZ";"REGULAR";0,88;3,9;3,99;3,95;3,49;28,7;"Urbana";1;1;0;916;500;416;132;0;3,93
"45";2015;2613503;"Sertão Central";"São José do Belmonte";"Sertão Central";26013436;"ESCOLA ESTADUAL NAPOLEAO ARAUJO ENSINO FUNDAMENTAL E MEDIO";"REGULAR";0,96;4,12;4,57;4,34;4,16;16,3;"Urbana";1;1;1;801;437;364;67;0;4,5
"46";2015;2614006;"Sertão Central";"Serrita";"Sertão Central";26013452;"ESCOLA DE REFERENCIA EM ENSINO MEDIO DESEMBARGADOR JOAO PAES";"SEMI_INTEGRAL";0,98;4,42;4,13;4,27;4,2;22,2;"Urbana";1;1;0;617;362;255;66;0;3,83
"47";2015;2616100;"Sertão Central";"Verdejante";"Sertão Central";26014190;"ESCOLA DE REFERENCIA EM ENSINO MEDIO ANISIO VERAS";"SEMI_INTEGRAL";0,87;4,73;6,11;5,42;4,72;26,1;"Urbana";1;1;0;331;193;138;28;0;3,6
"48";2015;2600104;"Sertão do Pajeú";"Afogados da Ingazeira";"Sertão do Alto Pajeú";26014564;"COLEGIO NORMAL ESTADUAL DE AFOGADOS DA INGAZEIRA";"REGULAR";0,97;4,24;4,06;4,15;4,02;22,9;"Urbana";1;1;1;1244;640;604;332;0;3,87
"49";2015;2600104;"Sertão do Pajeú";"Afogados da Ingazeira";"Sertão do Alto Pajeú";26014572;"ESCOLA CONEGO JOAO LEITE GONCALVES DE ANDRADE";"REGULAR";0,91;4,21;4,26;4,23;3,87;15,5;"Urbana";1;1;1;635;318;317;259;0;3,81
"50";2015;2600104;"Sertão do Pajeú";"Afogados da Ingazeira";"Sertão do Alto Pajeú";26014670;"ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR ANTONIO DE PADUA SANTOS";"INTEGRAL";1;5,66;6,15;5,9;5,9;6,6;"Urbana";1;0;0;309;153;156;96;0;4,87
"51";2015;2602506;"Sertão do Pajeú";"Brejinho";"Sertão do Alto Pajeú";26015315;"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE SEVERINO DE ARAUJO";"SEMI_INTEGRAL";0,95;4,38;4,06;4,22;3,99;14,8;"Urbana";1;1;1;359;219;140;7;0;4,32
"52";2015;2603405;"Sertão do Pajeú";"Calumbi";"Sertão do Alto Pajeú";26015625;"ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO GOMES DE LIMA";"SEMI_INTEGRAL";0,96;4,24;4,41;4,33;4,14;8,9;"Urbana";1;1;1;441;217;224;73;0;4,22
