cod_escola;tp_escola;tp_localizacao;idepe;p_em;nota_lp;nota_mt;nota_saep;in_internet;in_noturno;in_eja;qt_mat_bas;tx_mat_med_int;tx_mat_bas_fem;tx_mat_bas_branca;inse;mha_em;tdi_em
26178435;INTEGRAL;Urbana;5,8;0,99;5,72;5,98;5,85;1;0;0;623;1;0,516853933;0,154093098;4,63;9,5;12,2
26014670;INTEGRAL;Urbana;5,58;0,97;5,66;5,89;5,77;1;0;0;316;1;0,503164557;0,348101266;4,84;9,5;7
26014564;INTEGRAL;Urbana;4,86;0,97;5,02;5;5,01;1;1;1;477;0,65;0,542976939;0,34591195;4,03;9,5;22,8
26540720;INTEGRAL;Urbana;5,88;1;5,41;6,4;5,9;1;0;0;176;1;0,505681818;0,369318182;4,25;9,5;6,3
26044862;INTEGRAL;Urbana;5,02;0,96;5,23;5,18;5,2;1;0;0;367;1;0,57493188;0,144414169;4,02;9,5;24,3
26086905;INTEGRAL;Urbana;5,95;0,99;5,77;6,22;5,99;1;0;0;463;1;0,507559395;0,272138229;4,32;9,5;17,3
26082179;INTEGRAL;Urbana;4,98;0,98;5,07;5,11;5,09;1;0;0;556;1;0,552158273;0,35971223;4,2;9,5;15,8
26001624;INTEGRAL;Urbana;4,42;0,93;4,48;4,99;4,73;1;1;0;417;0,28;0,589928058;0,199040767;4,05;6,3;12,9
26179474;INTEGRAL;Urbana;5,78;0,96;5,92;6,05;5,99;1;0;0;490;1;0,608163265;0,216326531;4,7;9,5;9,2
26000741;INTEGRAL;Urbana;4,85;0,96;5,14;4,98;5,06;1;1;0;569;0,56;0,553602812;0,065026362;3,93;7,1;21,9
26178699;INTEGRAL;Urbana;5,27;0,98;5,57;5,23;5,4;1;0;0;717;1;0,566248257;0,064156206;4,77;9,5;15,1
26024675;INTEGRAL;Urbana;4,68;0,96;4,91;4,82;4,87;1;0;0;433;1;0,501154734;0,154734411;4,56;9,5;20,8
26097710;INTEGRAL;Rural;6,16;0,91;6,11;7,41;6,76;1;0;0;160;0,75;0,5;0,20625;4,14;9,6;35,8
26097257;INTEGRAL;Rural;5,44;0,91;5,63;6,37;6;1;0;0;488;1;0,579918033;0,211065574;4,62;9,5;10,5
26039702;INTEGRAL;Urbana;5,52;0,89;5,56;6,79;6,17;1;0;0;246;1;0,524390244;0,085365854;4,43;9,5;16,7
26050048;INTEGRAL;Urbana;5,07;0,88;5,37;6,16;5,76;1;1;1;219;0,44;0,465753425;0,146118721;4,07;9,5;45,4
26179873;INTEGRAL;Rural;5,55;0,91;5,61;6,52;6,07;1;1;1;612;0,78;0,540849673;0,264705882;4,6;9,5;20,3
26051761;INTEGRAL;Urbana;4,81;0,91;5,11;5,43;5,27;1;0;0;341;0,65;0,53372434;0,425219941;4,63;9,5;22,4
26177013;INTEGRAL;Urbana;4,78;0,91;5,36;5,1;5,23;1;0;0;418;1;0,581339713;0,392344498;4,82;9,5;14,8
26072254;INTEGRAL;Urbana;5,09;0,98;5,03;5,39;5,21;1;0;0;511;1;0,545988258;0,201565558;4,25;9,5;25
26067137;INTEGRAL;Urbana;5,23;0,91;5,46;6,02;5,74;1;1;1;386;0,81;0,471502591;0,375647668;4,18;9,5;18,8
26083159;INTEGRAL;Urbana;5,48;0,95;5,4;6,11;5,75;1;1;1;589;0,81;0,546689304;0,395585739;4,21;9,5;7,9
26045745;INTEGRAL;Urbana;4,34;0,97;4,37;4,56;4,46;1;0;0;477;1;0,57442348;0,044025157;3,68;9,5;32,3
26178087;INTEGRAL;Urbana;5,11;0,99;5,11;5,25;5,18;1;0;0;455;1;0,527472527;0,046153846;4,62;9,5;13,2
26129817;INTEGRAL;Urbana;4,1;0,96;4,53;4,03;4,28;1;1;1;634;0,23;0,53785489;0,075709779;4,43;6,2;24
26129922;INTEGRAL;Urbana;4,7;0,98;4,85;4,78;4,82;1;1;1;1061;0,13;0,456173421;0,066918002;4,3;5,6;16,2
26031272;INTEGRAL;Urbana;5,68;0,98;5,64;5,92;5,78;1;1;1;646;0,9;0,606811146;0,049535604;4,56;9,5;6,5
26107937;INTEGRAL;Rural;4,93;0,98;5,37;4,73;5,05;1;1;1;389;0,72;0,488431877;0,123393316;4,62;9,5;16,3
26108038;INTEGRAL;Rural;4,84;0,98;4,92;4,95;4,93;1;0;0;394;1;0,54822335;0,129441624;4,85;9,5;8,9
26074311;INTEGRAL;Urbana;4,79;0,93;5,17;5,12;5,15;1;0;0;207;1;0,54589372;0,241545894;4,24;9,5;28
26016028;INTEGRAL;Urbana;6,89;0,99;6,54;7,38;6,96;1;0;0;343;1;0,61516035;0,311953353;4,5;9,5;4,4
26088282;INTEGRAL;Urbana;4,83;0,97;4,88;5,05;4,96;1;0;0;549;1;0,573770492;0,236794171;4,28;9,5;11,3
26087928;INTEGRAL;Urbana;5,74;0,98;5,42;6,24;5,83;1;1;1;637;0,52;0,483516484;0,199372057;4,33;9,5;20,6
26054027;INTEGRAL;Urbana;5,38;0,97;5,52;5,56;5,54;1;1;1;704;0,66;0,555397727;0,348011364;4,89;9,5;10,8
26054043;INTEGRAL;Urbana;6,07;0,95;5,9;6,95;6,42;1;1;1;642;0,69;0,568535826;0,199376947;4,92;9,5;8,8
26053853;INTEGRAL;Urbana;5,06;0,95;5,38;5,27;5,33;1;1;1;327;0,9;0,535168196;0,354740061;4,79;9,5;13,3
26054876;INTEGRAL;Urbana;3,88;0,9;4,39;4,19;4,29;1;1;1;686;0,3;0,543731778;0,221574344;4,35;6;29,1
26065568;INTEGRAL;Urbana;6,83;0,99;6,79;7;6,9;1;1;1;458;0,67;0,482532751;0,259825328;3,76;9,1;25
26098270;INTEGRAL;Urbana;4,03;0,95;4,3;4,22;4,26;1;1;1;190;0,36;0,547368421;0,142105263;3,98;6,9;37,6
26093219;INTEGRAL;Urbana;4,26;0,89;4,78;4,74;4,76;1;1;1;699;0,45;0,530758226;0,052932761;3,94;7,6;30
26088410;INTEGRAL;Urbana;5,88;0,96;5,93;6,39;6,16;1;0;0;394;1;0,545685279;0,065989848;4,22;9,5;14,7
26074907;INTEGRAL;Urbana;5,56;1;5,54;5,61;5,57;1;0;0;276;1;0,550724638;0,398550725;3,83;9,5;23,6
26067803;INTEGRAL;Urbana;5,97;0,98;5,58;6,57;6,07;1;1;1;535;0,81;0,527102804;0,398130841;3,93;9,5;26
26084201;INTEGRAL;Urbana;5,32;0,98;5,37;5,52;5,44;1;1;1;463;0,74;0,531317495;0,3174946;4,51;9,5;13,8
26026627;INTEGRAL;Urbana;4,81;0,97;4,89;5,06;4,98;1;0;0;679;1;0,552282769;0,187039764;4,23;9,5;8,4
26033356;INTEGRAL;Urbana;5,25;0,97;5,31;5,47;5,39;1;1;1;553;0,83;0,528028933;0,336347197;4,12;9,5;9,2
26068427;INTEGRAL;Urbana;5,34;0,98;5,21;5,7;5,45;1;1;0;525;0,82;0,540952381;0,186666667;4,15;8,4;8,4
26040948;INTEGRAL;Urbana;7,57;0,99;7,14;8,1;7,62;1;1;1;460;0,48;0,495652174;0,089130435;4,28;9,5;24,8
26040956;INTEGRAL;Urbana;4,89;0,98;5,25;4,73;4,99;1;1;1;409;0,47;0,569682152;0,124694377;4,28;8,6;26,4
26178702;INTEGRAL;Urbana;5,7;0,99;5,79;5,75;5,77;1;0;0;194;1;0,530927835;0,386597938;5,08;9,5;10,3
26075903;INTEGRAL;Urbana;5,49;0,95;5,58;5,93;5,75;1;0;0;232;1;0,556034483;0,211206897;4,62;9,5;13,8
26076250;INTEGRAL;Urbana;5,04;1;5,16;4,93;5,04;1;1;1;276;0,32;0,503623188;0,137681159;4,27;9,5;29,2
26093570;INTEGRAL;Urbana;5,43;0,99;5,38;5,63;5,5;1;0;0;367;1;0,57493188;0,269754768;4,15;9,5;8,4
26088851;INTEGRAL;Urbana;5;0,96;5,1;5,31;5,21;1;0;0;483;1;0,565217391;0,138716356;4,43;9,5;20,1
26088894;INTEGRAL;Urbana;4,69;0,97;4,72;4,97;4,84;1;1;1;618;0,46;0,464401294;0,056634304;4,04;8,7;33,2
26525780;INTEGRAL;Urbana;5;0,94;5,02;5,63;5,33;1;1;0;298;0,85;0,543624161;0,033557047;3,85;8,7;18,6
26056623;INTEGRAL;Urbana;4,63;0,94;4,96;4,87;4,92;1;1;1;496;0,58;0,556451613;0,346774194;4,26;9,5;23,3
26056577;INTEGRAL;Urbana;4,83;0,96;5,06;5,03;5,04;1;0;0;627;1;0,5215311;0,397129187;4,32;9,5;18,3
26027828;INTEGRAL;Urbana;6,48;0,99;5,33;7,7;6,51;1;1;0;573;0,78;0,568935428;0,071553229;4,17;8,2;10,7
26106060;INTEGRAL;Urbana;6,02;0,96;5,88;6,72;6,3;1;0;0;513;0,69;0,504873294;0,087719298;4,44;9,5;14,4
26178028;INTEGRAL;Urbana;5,51;0,96;5,47;6,01;5,74;1;0;0;449;1;0,55233853;0,008908686;4,59;9,5;10,2
26131692;INTEGRAL;Rural;4,03;0,99;3,88;4,22;4,05;1;1;1;397;0,49;0,481108312;0,042821159;4,48;9,5;32
26004518;INTEGRAL;Urbana;5,32;0,96;5,32;5,79;5,56;1;0;0;354;1;0,556497175;0,048022599;4,31;9,5;12,4
26041910;INTEGRAL;Urbana;5,84;1;5,65;6,03;5,84;1;1;1;374;0,47;0,534759358;0,050802139;4,12;9,5;35,6
26047187;INTEGRAL;Urbana;4,91;0,96;5,11;5,12;5,12;1;1;1;602;0,78;0,581395349;0,252491694;4,11;9,5;24
26089505;INTEGRAL;Urbana;5,48;0,96;5,75;5,64;5,7;1;0;0;493;1;0,545638945;0,255578093;4,74;9,5;10,3
26018314;INTEGRAL;Urbana;5,46;0,95;5,49;5,95;5,72;1;1;1;471;0,67;0,566878981;0,165605096;4,22;9,5;17,5
26106388;INTEGRAL;Urbana;5,02;0,96;5,3;5,14;5,22;1;0;0;478;1;0,531380753;0,184100418;4,61;9,5;10,9
26525852;INTEGRAL;Urbana;4,56;0,95;4,75;4,83;4,79;0;0;0;188;1;0,489361702;0,085106383;4,22;9,5;22,3
26110881;INTEGRAL;Urbana;5,83;0,99;5,46;6,29;5,88;1;0;0;596;1;0,546979866;0,187919463;4,81;9,5;4
26111012;INTEGRAL;Urbana;5,59;0,99;5,65;5,65;5,65;1;0;0;374;0,88;0,540106952;0,093582888;4,67;9;8,3
26110199;INTEGRAL;Urbana;4,56;0,98;4,58;4,7;4,64;1;1;1;502;0,71;0,482071713;0,067729084;4,11;9,5;23,8
26111209;INTEGRAL;Rural;4,28;0,9;4,72;4,8;4,76;1;1;1;477;0,65;0,532494759;0,077568134;4,21;9,5;21,5
26111314;INTEGRAL;Urbana;3,85;0,95;4,26;3,84;4,05;1;0;0;413;0,49;0,556900726;0,324455206;4,62;7;16,7
26109468;INTEGRAL;Rural;5,34;0,99;5,27;5,48;5,38;1;0;0;309;1;0,491909385;0,009708738;4,59;9,5;13,9
26111241;INTEGRAL;Urbana;3,63;0,88;4,41;3,82;4,12;1;1;1;584;0,22;0,506849315;0,099315068;4,51;6,2;33,6
26108801;INTEGRAL;Rural;4,36;0,97;4,48;4,53;4,51;1;1;1;669;0,15;0,503736921;0,083707025;4,61;6,6;19,7
26057743;INTEGRAL;Urbana;4,86;0,97;4,94;5,04;4,99;1;1;1;511;0,73;0,581213307;0,273972603;3,94;9,5;22,4
26068729;INTEGRAL;Urbana;6,9;0,98;6,3;7,8;7,05;1;0;0;509;1;0,587426326;0,398821218;4,19;9,5;13,4
26068877;INTEGRAL;Urbana;6,67;0,99;5,82;7,67;6,75;1;1;1;529;0,25;0,502835539;0,187145558;3,69;6,2;22,1
26174464;INTEGRAL;Urbana;5,22;0,99;5;5,55;5,28;1;1;1;562;0,75;0,523131673;0,307829181;3,88;9,2;21
26084791;INTEGRAL;Urbana;5,08;0,95;5,11;5,61;5,36;1;1;1;457;0,74;0,490153173;0,286652079;4,12;9,5;22,3
26155559;INTEGRAL;Rural;5,26;0,98;5,23;5,53;5,38;1;1;1;476;0,83;0,573529412;0,052521008;4,17;9,5;16,3
26078805;INTEGRAL;Urbana;5,7;0,95;5,68;6,37;6,03;1;0;0;379;1;0,591029024;0,303430079;4,46;9,2;10,8
26069318;INTEGRAL;Urbana;5,35;0,96;5,54;5,56;5,55;1;0;0;411;1;0,545012165;0,255474453;4,51;9,5;20,4
26069210;INTEGRAL;Urbana;5,13;0,97;5,11;5,52;5,32;1;0;0;440;0,59;0,515909091;0,327272727;4,24;7,5;24,5
26090406;INTEGRAL;Urbana;4,06;0,95;4,17;4,39;4,28;1;1;1;667;0,31;0,506746627;0,16191904;3,91;7,3;22,3
26408643;INTEGRAL;Urbana;6,3;0,97;6,21;6,73;6,47;1;0;0;386;1;0,582901554;0,31865285;4,67;9,5;5,4
26111870;INTEGRAL;Urbana;4,65;0,95;5,16;4,6;4,88;1;1;1;580;0,58;0,481034483;0,1;4,4;9,5;16,6
26111926;INTEGRAL;Urbana;4,15;0,97;4,39;4,12;4,25;1;1;1;487;0,43;0,492813142;0,078028747;4,06;7,6;6,8
26090902;INTEGRAL;Urbana;6,57;0,95;6,38;7,47;6,93;1;0;0;465;1;0,569892473;0,11827957;4,57;9,5;8,2
26090910;INTEGRAL;Urbana;5,04;0,98;4,82;5,51;5,16;1;0;0;240;1;0,558333333;0,1375;4,23;9,5;25,4
26113392;INTEGRAL;Urbana;6,79;0,97;6,71;7,27;6,99;1;0;0;196;1;0,5;0,06122449;4,48;9,5;20,9
26113538;INTEGRAL;Urbana;3,8;0,97;4,2;3,63;3,91;1;1;0;674;0,3;0,522255193;0,054896142;4,42;6,7;26,2
26114720;INTEGRAL;Urbana;5,98;0,95;5,81;6,81;6,31;1;0;0;304;1;0,493421053;0,157894737;4,92;9,5;12,8
26136460;INTEGRAL;Urbana;4,63;0,91;5,38;4,85;5,11;1;0;0;771;1;0,591439689;0,160830091;4,86;9,5;9,3
26135555;INTEGRAL;Urbana;4,26;0,96;4,79;4,09;4,44;1;1;1;571;0,12;0,490367776;0,077057793;4,58;5,8;15,7
26113856;INTEGRAL;Urbana;3,25;0,94;3,58;3,35;3,46;1;1;1;759;0,16;0,567852437;0,143610013;4,6;6,8;24,6
26070260;INTEGRAL;Urbana;6,81;0,98;6,21;7,67;6,94;1;0;0;510;1;0,560784314;0,252941176;4,32;9,5;7,8
26033364;INTEGRAL;Urbana;5,36;0,95;5,29;6,02;5,65;1;1;0;270;0,83;0,488888889;0,022222222;4,05;8,4;14,7
26005115;INTEGRAL;Urbana;5,48;1;5,46;5,5;5,48;1;0;0;300;1;0,586666667;0,023333333;4,49;9,5;8,3
26101602;INTEGRAL;Urbana;4,83;1;4,87;4,78;4,83;1;0;0;91;1;0,428571429;0,21978022;3,89;9,5;42,9
26178222;INTEGRAL;Urbana;5,97;0,95;5,79;6,71;6,25;1;0;0;521;1;0,591170825;0,251439539;4,87;9,5;9,4
26178656;INTEGRAL;Urbana;5,48;0,95;5,42;6,11;5,76;1;0;0;619;1;0,583198708;0,345718901;4,65;9,5;8,9
26079739;INTEGRAL;Urbana;4,23;0,94;4,41;4,62;4,52;1;1;1;621;0,47;0,516908213;0,549114332;4,04;6,9;31
26010151;INTEGRAL;Urbana;5,23;0,99;5,3;5,22;5,26;1;1;0;416;0,83;0,490384615;0,235576923;4,33;8,5;9,8
26070880;INTEGRAL;Urbana;5,81;0,98;5,67;6,15;5,91;1;1;1;400;0,81;0,52;0,3375;4,15;9,5;10,5
26091259;INTEGRAL;Urbana;4,77;0,98;4,82;4,88;4,85;1;0;0;418;1;0,54784689;0,09569378;4,15;9,5;24,4
26136489;INTEGRAL;Urbana;5,25;1;5,33;5,17;5,25;1;1;1;561;0,68;0,50802139;0,081996435;4,74;8,6;12,9
26116316;INTEGRAL;Urbana;4,88;0,98;4,94;4,99;4,97;1;1;1;732;0,5;0,510928962;0,103825137;4,66;9,5;13,2
26115913;INTEGRAL;Urbana;4,65;1;4,88;4,46;4,67;1;1;1;762;0,18;0,530183727;0,081364829;4,45;6,1;25,6
26116413;INTEGRAL;Urbana;3,82;0,97;4,17;3,71;3,94;1;1;1;825;0,11;0,486060606;0,136969697;4,81;6;12,5
26058430;INTEGRAL;Urbana;5,98;1;5,26;6,75;6;1;0;0;508;1;0,535433071;0,183070866;4,31;9,5;11,8
26042037;INTEGRAL;Urbana;4,65;0,93;4,94;5,07;5,01;1;1;1;331;0,86;0,561933535;0,081570997;4,48;9,5;24,6
26042070;INTEGRAL;Urbana;5,98;0,99;5,88;6,2;6,04;1;0;0;483;1;0,532091097;0,109730849;4,72;9,5;7,2
26178095;INTEGRAL;Urbana;5,67;0,97;5,74;5,98;5,86;1;1;0;783;0,95;0,542784163;0,187739464;4,98;9,2;9
26034336;INTEGRAL;Urbana;5,31;0,97;5,43;5,54;5,48;1;0;0;192;1;0,53125;0,135416667;4,59;9,5;18,8
26035600;INTEGRAL;Urbana;5,5;0,98;5,34;5,95;5,64;1;0;0;309;1;0,553398058;0,213592233;4,72;9,5;19,1
26036118;INTEGRAL;Urbana;5,06;0,94;5,28;5,51;5,39;1;1;1;379;0,72;0,53298153;0,139841689;4,27;9,5;24,8
26035049;INTEGRAL;Urbana;5,1;0,95;5,3;5,4;5,35;1;0;0;199;1;0,462311558;0,180904523;4,63;9,5;18,6
26035120;INTEGRAL;Urbana;5,71;0,98;5,49;6,14;5,82;1;0;0;478;1;0,566945607;0,081589958;4,92;9,5;8,8
26126079;INTEGRAL;Urbana;5,59;0,98;5,83;5,62;5,72;1;0;0;322;0,87;0,531055901;0,149068323;4,76;8,8;9,9
26122510;INTEGRAL;Urbana;4,56;0,97;4,82;4,61;4,71;1;1;1;621;0,65;0,510466989;0,112721417;4,42;9,5;23,3
26128101;INTEGRAL;Urbana;4,99;0,91;5,63;5,35;5,49;1;0;0;328;1;0,557926829;0,152439024;4,71;9,5;11
26172712;INTEGRAL;Urbana;6,04;0,98;6,2;6,18;6,19;1;0;0;687;1;0,580786026;0,192139738;5,08;9,5;7,4
26121751;INTEGRAL;Urbana;5,15;0,98;5,38;5,11;5,25;1;0;0;637;1;0,59811617;0,114599686;4,87;9,5;11,1
26125048;INTEGRAL;Urbana;5,11;0,95;5,33;5,4;5,36;1;1;1;890;0,65;0,506741573;0,164044944;4,46;9,5;12,5
26124653;INTEGRAL;Urbana;4,76;0,98;5,03;4,64;4,84;1;1;0;602;0,75;0,481727575;0,139534884;4,53;7,9;17,1
26123258;INTEGRAL;Urbana;4,86;0,91;5,16;5,52;5,34;1;1;1;547;0,64;0,539305302;0,204753199;4,33;9,5;23,1
26179610;INTEGRAL;Urbana;5,25;0,93;5,71;5,55;5,63;1;0;0;501;1;0,556886228;0,111776447;4,91;9,5;12,6
26127415;INTEGRAL;Urbana;4,82;0,94;5,36;4,86;5,11;1;1;1;374;0,73;0,526737968;0,152406417;4,63;9,5;22,3
26122839;INTEGRAL;Urbana;4,5;0,93;5,12;4,53;4,82;1;1;1;497;0,72;0,561368209;0,179074447;4,5;9,5;13,3
26128403;INTEGRAL;Urbana;4,31;0,99;4,75;3,99;4,37;1;0;0;299;1;0,538461538;0,120401338;4,44;9,5;22,4
26128497;INTEGRAL;Urbana;5,38;0,98;5,11;5,91;5,51;1;1;0;506;0,7;0,468379447;0,100790514;4,67;7,6;15,3
26125757;INTEGRAL;Urbana;5,25;0,94;5,54;5,62;5,58;1;1;0;303;0,87;0,495049505;0,122112211;4,8;8,7;16,7
26125250;INTEGRAL;Urbana;4,75;0,91;5,24;5,15;5,19;1;1;0;675;0,92;0,539259259;0,182222222;4,74;9;14,7
26123592;INTEGRAL;Urbana;5,68;0,98;5,49;6,11;5,8;1;1;1;824;0,68;0,513349515;0,22815534;4,72;9,5;13,2
26122677;INTEGRAL;Urbana;5,36;0,97;5,71;5,29;5,5;1;0;0;361;1;0,537396122;0,218836565;5;9,5;10,5
26124190;INTEGRAL;Urbana;5,29;0,95;5,64;5,45;5,54;1;1;1;869;0,82;0,533947066;0,243958573;4,91;9,5;8,4
26118742;INTEGRAL;Urbana;4,94;0,94;5,25;5,27;5,26;1;0;0;756;1;0,551587302;0,162698413;4,72;9,5;12,4
26125781;INTEGRAL;Urbana;5,16;0,89;5,69;5,86;5,77;1;0;0;357;1;0,532212885;0,145658263;4,95;9,5;18,5
26122960;INTEGRAL;Urbana;4,49;0,95;4,82;4,66;4,74;1;1;0;561;0,41;0,534759358;0,065953654;4,39;6,1;23,6
26121670;INTEGRAL;Urbana;3,72;0,92;4,25;3,78;4,02;1;1;1;686;0,08;0,491253644;0,10787172;4,37;5;17
26122278;INTEGRAL;Urbana;4,88;0,99;5,04;4,8;4,92;1;0;0;418;0,11;0,519138756;0,160287081;4,96;5,5;20,5
26126613;INTEGRAL;Urbana;3,38;0,95;3,77;3,37;3,57;1;1;1;889;0,14;0,483689539;0,103487064;4,5;6,3;24,5
26103745;INTEGRAL;Urbana;5,58;0,96;5,67;5,98;5,82;1;0;0;271;1;0,494464945;0,051660517;4,38;9,5;16,6
26086077;INTEGRAL;Urbana;4,89;0,98;5,17;4,82;5;1;1;1;376;0,78;0,489361702;0,553191489;3,92;9,5;19,7
26305615;INTEGRAL;Urbana;7,01;0,99;6,5;7,66;7,08;1;1;0;232;0,75;0,586206897;0,172413793;3,79;8;19
26011069;INTEGRAL;Urbana;6,43;0,99;6,25;6,73;6,49;1;1;0;621;0,97;0,54589372;0,233494364;4,84;9,3;3
26011611;INTEGRAL;Urbana;5,28;1;5,01;5,56;5,29;1;1;1;586;0,63;0,464163823;0,109215017;4,16;8,3;24,6
26179806;INTEGRAL;Urbana;6,71;0,99;6,42;7,13;6,78;1;0;0;542;1;0,575645756;0,197416974;4,87;9,5;4,8
26080516;INTEGRAL;Urbana;4,76;0,97;4,55;5,3;4,93;1;1;1;634;0,56;0,515772871;0,09148265;3,99;7,7;30,9
26063905;INTEGRAL;Urbana;5,37;0,97;5,5;5,61;5,56;1;1;1;807;0,6;0,539033457;0,211895911;4,52;9,5;14,3
26140144;INTEGRAL;Rural;3,2;0,89;3,57;3,66;3,61;1;1;0;633;0,34;0,503949447;0,014218009;4,08;6,6;33,3
26179997;INTEGRAL;Urbana;5,49;0,97;5,45;5,89;5,67;1;0;0;351;1;0,615384615;0,122507123;4,46;9,5;10
26366614;INTEGRAL;Urbana;5,05;0,96;5,45;5,02;5,24;1;0;0;268;1;0,597014925;0,402985075;4,42;9,5;22,4
26062410;INTEGRAL;Urbana;5,34;0,99;5,43;5,37;5,4;1;1;1;765;0,74;0,549019608;0,269281046;4,43;9,5;7,4
26104229;INTEGRAL;Urbana;5,45;0,99;5,14;5,84;5,49;1;0;0;392;1;0,543367347;0,137755102;4,6;9,5;8,7
26012359;INTEGRAL;Urbana;5,37;0,99;5,37;5,52;5,45;1;0;0;581;1;0,516351119;0,142857143;4,37;9,5;16,2
26019922;INTEGRAL;Urbana;6,6;0,99;6,12;7,21;6,67;1;0;0;388;1;0,567010309;0,409793814;4,56;9,5;5,4
26129086;INTEGRAL;Urbana;4,67;0,93;4,98;5,09;5,04;1;0;0;564;0,95;0,476950355;0,219858156;4,59;9,5;19,5
26129388;INTEGRAL;Urbana;3,9;0,97;4,22;3,84;4,03;1;0;0;332;1;0,493975904;0,189759036;4,26;9,5;29,8
26021927;INTEGRAL;Urbana;5,34;0,98;5,05;5,89;5,47;1;1;1;415;0,57;0,518072289;0,260240964;4,52;9,5;19,9
26178192;INTEGRAL;Urbana;5,31;0,88;5,73;6,34;6,04;1;0;0;405;1;0,560493827;0,138271605;5,03;9,5;8,4
26021900;INTEGRAL;Urbana;3,06;0,73;4,09;4,34;4,21;1;1;1;572;0,36;0,47027972;0,13986014;4,08;6,9;31,7
26029910;INTEGRAL;Urbana;5,01;0,96;5,12;5,3;5,21;0;0;0;672;1;0,546130952;0,349702381;4,49;9,5;16,5
26104920;INTEGRAL;Urbana;5,26;0,97;5,55;5,25;5,4;1;0;0;558;1;0,571684588;0,02688172;4,35;9,5;18,5
26064618;INTEGRAL;Urbana;5,6;0,91;5,73;6,57;6,15;1;0;0;239;1;0,60251046;0,083682008;4,58;9,5;21,3
26133949;INTEGRAL;Urbana;6,94;1;6,42;7,46;6,94;1;0;0;337;1;0,581602374;0,056379822;4,25;9,7;8,3
26063310;INTEGRAL;Urbana;5,04;0,92;5,03;5,92;5,48;1;1;1;328;0,71;0,567073171;0,243902439;4,08;9,5;18,1
26043335;INTEGRAL;Urbana;7,46;0,97;6,73;8,62;7,68;1;0;0;338;1;0,576923077;0,171597633;4,22;9,5;5,9
26178176;INTEGRAL;Urbana;5,78;0,97;5,78;6,18;5,98;1;0;0;652;1;0,533742331;0,292944785;4,59;9,5;11,2
26091720;INTEGRAL;Urbana;4,85;0,97;4,76;5,25;5;1;1;0;479;0,87;0,557411273;0,146137787;3,81;8,8;18,4
26091828;INTEGRAL;Urbana;4,31;0,93;4,56;4,7;4,63;1;0;0;492;1;0,526422764;0,164634146;3,82;9,5;38,8
26092301;INTEGRAL;Urbana;6,01;0,94;5,86;6,91;6,39;1;0;0;311;1;0,627009646;0,096463023;4,11;9,5;19,9
26134085;INTEGRAL;Urbana;5,82;0,93;6,06;6,46;6,26;1;0;0;396;1;0,603535354;0,138888889;4,69;9,5;8,8
26024551;INTEGRAL;Urbana;6,56;0,97;5,92;7,57;6,74;1;0;0;205;1;0,502439024;0,27804878;4,6;9,5;11,2
26145677;INTEGRAL;Urbana;5,48;0,99;5,34;5,68;5,51;1;1;1;227;0,67;0,603524229;0,453744493;3,97;9,5;25,5
26066572;INTEGRAL;Urbana;5,59;0,95;5,67;6,09;5,88;1;1;1;590;0,79;0,544067797;0,394915254;4,74;8,7;12,2
26092786;INTEGRAL;Urbana;5,08;0,97;5,24;5,28;5,26;1;0;0;379;1;0,596306069;0,324538259;4,28;9,5;13,2
26092492;INTEGRAL;Urbana;3,83;0,97;4,06;3,82;3,94;1;1;1;675;0,55;0,493333333;0,17037037;4,04;9,2;38,5
26094860;INTEGRAL;Urbana;4,49;0,96;5,31;4,03;4,67;1;1;1;601;0,26;0,510815308;0,171381032;4,45;8,4;32,8
26095335;INTEGRAL;Urbana;4,32;0,94;4,78;4,4;4,59;1;1;1;449;0,61;0,530066815;0,135857461;4,15;9,5;27,3
26106582;REGULAR;Urbana;3,1;0,85;3,72;3,61;3,66;1;1;1;981;0;0,489296636;0,051987768;4,52;4,3;43,6
26106612;REGULAR;Urbana;4,18;0,9;4,94;4,36;4,65;1;1;1;761;0;0,486202365;0,053876478;4,73;4,9;27,9
26106698;REGULAR;Urbana;4,09;0,99;4,14;4,08;4,11;1;1;0;525;0;0,443809524;0,093333333;4,43;3,5;38,9
26106701;REGULAR;Urbana;3,81;0,94;3,79;4,33;4,06;1;1;1;599;0;0,407345576;0,156928214;4,73;4,9;31,3
26106728;REGULAR;Urbana;3,26;0,89;3,89;3,47;3,68;1;1;1;1457;0;0,482498284;0,050102951;4,34;4,5;52,8
26107074;REGULAR;Urbana;2,6;0,65;4,37;3,64;4,01;1;1;1;607;0;0,520593081;0,092257002;4,58;4,9;35,8
26107082;REGULAR;Urbana;4,46;0,96;4,81;4,52;4,67;1;1;1;1005;0;0,449751244;0,141293532;4,56;4,9;42,3
26137149;REGULAR;Urbana;4,66;0,92;5,4;4,69;5,04;1;1;1;817;0;0,490820073;0,06119951;4,77;5,2;17,2
26014572;REGULAR;Urbana;3,75;0,84;4,41;4,47;4,44;1;1;1;677;0;0,46971935;0,283604136;4,05;4,6;33,6
26030950;REGULAR;Urbana;5;0,95;4,71;5,81;5,26;1;1;1;494;0;0,491902834;0,331983806;3,74;4,5;31,9
26187566;REGULAR;Rural;4,21;1;4,29;4,12;4,21;1;1;1;131;0;0,557251908;0,27480916;3,71;4,5;35,8
